span_id,container,quote_family,quotation_depth,open_target,open_offset,close_target,close_offset,cross_record,semantic_speaker,presentation_parent,opener_hidden,closer_hidden,opener_presentation,first_lexical_target,first_lexical_offset,first_lexical_presentation,last_lexical_target,last_lexical_offset,last_lexical_presentation,closer_presentation,expected_class,actual_class,source_basis,status,defects,snippet
A-Q00001,HOUR_01_BODY,guillemet,1,PASSION24.HOUR.01.P008,85,PASSION24.HOUR.01.P008,109,False,MARY,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.01.P008,87,MARY,PASSION24.HOUR.01.P008,105,MARY,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|MARY|MARY|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Je Te bénis, ô Fils ! »"
A-Q00548,PASSION24.TEXT.RELATED_HOUR_22,guillemet,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,27,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,39,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,29,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,37,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« J’ai soif »
A-Q00549,PASSION24.TEXT.RELATED_HOUR_22,guillemet,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,154,PASSION24.TEXT.RELATED_HOUR_22.BODY.P077,26,True,JESUS,JESUS,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_22.BODY.P077,0,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P077,23,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,IMMEDIATE_LEFT_DIVINE:PASSION24.TEXT.RELATED_HOUR_22.BODY.P076@152; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Maman, voici tes enfants. »"
A-Q00550,PASSION24.TEXT.RELATED_HOUR_22,curly_single,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P090,216,PASSION24.TEXT.RELATED_HOUR_22.BODY.P090,238,False,GENERIC_SOUL,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P090,217,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P090,236,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,‘Ma nuit est terminée.’
A-Q00551,PASSION24.TEXT.RELATED_HOUR_22,guillemet,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P094,112,PASSION24.TEXT.RELATED_HOUR_22.BODY.P094,152,False,UNRESOLVED,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P094,114,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P094,149,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; NO_ACTIVE_SEMANTIC_RANGE,PASS,,« Il est ressuscité. Il n’est plus ici. »
A-Q00552,PASSION24.TEXT.RELATED_HOUR_22,guillemet,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,63,PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,132,False,UNRESOLVED,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,65,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,129,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; NO_ACTIVE_SEMANTIC_RANGE,PASS,,« Ma volonté n’est plus avec moi. Elle est ressuscitée dans le Fiat. »
A-Q00553,PASSION24.TEXT.RELATED_HOUR_22,guillemet,1,PASSION24.TEXT.RELATED_HOUR_22.BODY.P095,303,PASSION24.TEXT.RELATED_HOUR_22.BODY.P096,95,True,UNRESOLVED,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P096,0,JESUS,PASSION24.TEXT.RELATED_HOUR_22.BODY.P096,92,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; NO_ACTIVE_SEMANTIC_RANGE,PASS,,« … Ma volonté est ressuscitée. Je ne l’ai plus en mon pouvoir. J’ai en échange la Divine Volonté. »
A-Q00554,PASSION24.TEXT.RELATED_HOUR_23,guillemet,1,PASSION24.TEXT.RELATED_HOUR_23.BODY.P007,168,PASSION24.TEXT.RELATED_HOUR_23.BODY.P030,133,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_23.BODY.P008,0,JESUS,PASSION24.TEXT.RELATED_HOUR_23.BODY.P030,131,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Ma fille, entre dans Mon Cœur et partage ces trois blessures avec Moi. Réconforte Mon Cœur déchiré et, ensemble, souffrons et prions.»"
A-Q00556,PASSION24.TEXT.RELATED_HOUR_23,guillemet,2,PASSION24.TEXT.RELATED_HOUR_23.BODY.P043,36,PASSION24.TEXT.RELATED_HOUR_23.BODY.P043,53,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_23.BODY.P043,37,JESUS,PASSION24.TEXT.RELATED_HOUR_23.BODY.P043,50,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,«Heureuse faute !»
A-Q00555,PASSION24.TEXT.RELATED_HOUR_23,guillemet,1,PASSION24.TEXT.RELATED_HOUR_23.BODY.P033,115,PASSION24.TEXT.RELATED_HOUR_23.BODY.P044,208,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_23.BODY.P034,0,JESUS,PASSION24.TEXT.RELATED_HOUR_23.BODY.P044,205,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Et Mon sein est toujours rempli pour nourrir Mes enfants. Combien sera sévère la condamnation de ceux qui Me rejettent, qui refusent de recevoir la Vie qui les ferait croître et couvrirait leurs difformités !»"
A-Q00558,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P008,40,PASSION24.TEXT.RELATED_HOUR_24.BODY.P008,118,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P008,41,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P008,116,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, pour chaque mot que tu as écrit, Je te donnerai un baiser, une âme.»"
A-Q00560,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,12,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,368,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,13,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,366,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«S'ils les font avec Moi dans Ma Volonté, Je leur donnerai aussi une âme pour chaque mot qu'ils réciteront. En fait, l'effet sera petit ou grand suivant la grandeur de leur union avec Moi. En les faisant dans Ma Volonté, la créature se cache en Elle. Comme c'est Ma Volonté qui agit, Je peux produire tous les biens que Je veux, même à travers un seul Mot.»"
A-Q00561,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P011,12,PASSION24.TEXT.RELATED_HOUR_24.BODY.P017,216,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P011,13,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P017,214,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, ne te plains pas. Même s'il n'y avait qu'une seule âme qui les faisait, tu devrais être contente. N'aurais-Je pas souffert Ma Passion au complet même s'il n'y avait eu qu'une âme qui allait être sauvée ? De même pour toi. … Oh ! comme J'aimerais que, dans chaque ville, il y ait au moins une âme qui fasse les Heures de Ma Passion ! Je M'entendrais ainsi dans chaque ville. Et Ma Justice, si indignée en ces t"
A-Q00562,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P019,59,PASSION24.TEXT.RELATED_HOUR_24.BODY.P021,150,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P020,0,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P021,148,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Sache que chaque fois que tu la fais, Ma Maman se sent comme si elle revivait sa vie terrestre et elle reçoit la gloire et l'amour qu'elle Me donnait.»"
A-Q00563,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,199,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,217,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,200,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,216,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,V101126_MIRROR_REBIND_OP-BEN-121-01; NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma maman, maman !»"
A-Q00567,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P053,57,PASSION24.TEXT.RELATED_HOUR_24.BODY.P054,94,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P054,0,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P054,91,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Ma fille, si tu savais avec quelle nourriture Ma Mère attristée nourrissait tous ses enfants !»"
A-Q00570,PASSION24.TEXT.RELATED_HOUR_24,straight_double,2,PASSION24.TEXT.RELATED_HOUR_24.BODY.P084,340,PASSION24.TEXT.RELATED_HOUR_24.BODY.P084,366,False,JESUS,JESUS,False,False,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P084,341,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P084,365,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"""Que ta Volonté soit faite"""
A-Q00569,PASSION24.TEXT.RELATED_HOUR_24,guillemet,1,PASSION24.TEXT.RELATED_HOUR_24.BODY.P056,16,PASSION24.TEXT.RELATED_HOUR_24.BODY.P089,57,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.RELATED_HOUR_24.BODY.P057,0,JESUS,PASSION24.TEXT.RELATED_HOUR_24.BODY.P089,55,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Et Je continuerai à te raconter l'histoire de Ma Volonté.»
A-Q00571,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P004,97,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P013,95,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P004,98,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P013,93,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, celui qui médite toujours sur Ma Passion la ressent en lui et est plein de compassion pour Moi. Cela Me plaît beaucoup puisque Je suis ainsi récompensé pour tout ce que J'ai souffert. … la sienne. Ce que J'aime plus particulièrement, c'est que l'âme médite toujours sur Ma Passion.»"
A-Q00572,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P015,83,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P016,15,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P015,84,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P016,13,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, l'âme qui pense toujours à Ma Passion forme une source dans son cœur. Plus elle continue de penser à Ma Passion, plus cette source s'agrandit. Les eaux de cette source … sont pour tous,»"
A-Q00574,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P019,11,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P024,53,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P019,12,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P024,50,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, Je considérerai ces Heures, non pas comme faites par eux, mais comme faites par Moi. Selon leurs dispositions, Je leur donnerai les mêmes Mérites et les mêmes Effets que si J'étais en train de souffrir Ma Passion. Cela, même pendant leur vie sur la terre. Je ne pourrais pas leur … doux enchantement ce sera pour tous les bienheureux !»"
A-Q00575,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P027,66,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P032,211,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P028,0,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P032,209,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Quand elles sont faites dans un Amour pur, elles permettent à Mon Amour de se déverser. Et cela n'est pas banal que la créature puisse donner du soulagement à son Créateur et lui permettre de déverser son Amour.»"
A-Q00576,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P035,12,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P045,120,True,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P035,13,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P045,118,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, ne te plains pas. Même s'il n'y avait qu'une seule âme qui les faisait, tu devrais être contente. … cela n'est pas banal que la créature puisse donner du soulagement à son Créateur et lui permettre de déverser son Amour.»"
A-Q00577,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P053,230,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P053,308,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P053,231,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P053,306,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, pour chaque mot que tu as écrit, Je te donnerai un baiser, une âme.»"
A-Q00579,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P055,35,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P055,391,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P055,36,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P055,389,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«S'ils les font avec Moi dans Ma Volonté, Je leur donnerai aussi une âme pour chaque mot qu'ils réciteront. En fait, l'effet sera petit ou grand suivant la grandeur de leur union avec Moi. En les faisant dans Ma Volonté, la créature se cache en Elle. Comme c'est Ma Volonté qui agit, Je peux produire tous les biens que Je veux, même à travers un seul Mot.»"
A-Q00580,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P075,0,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P082,202,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P075,1,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P082,200,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, Ma Passion, Mes Plaies, Mon Sang, et tout ce que J'ai fait et souffert opèrent sans cesse comme si tout se passait actuellement. … Sois-Moi fidèle. Parce que le temps est court. Et parce que, irritée par les créatures, la Justice veut déployer sa fureur. Il est nécessaire que les supports se multiplient. Ne cesse pas de travailler.»"
A-Q00581,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P085,121,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P089,91,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P086,0,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P089,89,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« … Chaque pensée sur Ma Passion est un ajout de Lumière qui se transformera en Joie éternelle.»
A-Q00582,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P091,64,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,194,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P091,65,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,191,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, pendant Ma Vie terrestre, des milliers et des milliers d'anges accompagnaient Mon Humanité. … Par conséquent, avec quelle attention et quel respect les âmes doivent-elles faire les Heures de la Passion, sachant que les anges sont suspendus à leurs lèvres pour répéter ce qu'elles disent !»"
A-Q00583,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,208,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P098,61,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,209,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P098,59,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Au milieu de tant d'amertume que Me donnent les créatures, ces Heures sont pour Moi d'agréables petites douceurs, même si elles sont trop peu nombreuses, vu toute l'amertume que Je reçois des créatures. … Par conséquent, fais connaître ces Heures autant que tu peux.»"
A-Q00584,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P101,40,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P101,118,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P101,41,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P101,116,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, pour chaque mot que tu as écrit, Je te donnerai un baiser, une âme.»"
A-Q00586,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P103,12,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P103,368,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P103,13,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P103,366,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«S'ils les font avec Moi dans Ma Volonté, Je leur donnerai aussi une âme pour chaque mot qu'ils réciteront. En fait, l'effet sera petit ou grand suivant la grandeur de leur union avec Moi. En les faisant dans Ma Volonté, la créature se cache en Elle. Comme c'est Ma Volonté qui agit, Je peux produire tous les biens que Je veux, même à travers un seul Mot.»"
A-Q00587,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P105,12,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111,216,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P105,13,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111,214,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma fille, ne te plains pas. Même s'il n'y avait qu'une seule âme qui les faisait, tu devrais être contente. N'aurais-Je pas souffert Ma Passion au complet même s'il n'y avait eu qu'une âme qui allait être sauvée ? De même pour toi. … Oh ! comme J'aimerais que, dans chaque ville, il y ait au moins une âme qui fasse les Heures de Ma Passion ! Je M'entendrais ainsi dans chaque ville. Et Ma Justice, si indignée en ces t"
A-Q00588,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P113,59,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P115,150,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P114,0,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P115,148,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Sache que chaque fois que tu la fais, Ma Maman se sent comme si elle revivait sa vie terrestre et elle reçoit la gloire et l'amour qu'elle Me donnait.»"
A-Q00589,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,59,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,77,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,60,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,74,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"«Ma maman, maman !»"
A-Q00590,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P120,69,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P126,133,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P121,0,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P126,131,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Même après ta mort, chaque fois que des âmes sur la terre feront ces Heures, au Ciel Je te vêtirai de Lumière et de Gloire nouvelles.»"
A-Q00591,PASSION24.TEXT.PROMISES_BENEFITS,guillemet,1,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P128,99,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131,156,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P129,0,JESUS,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131,154,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« … Je Me sens dédommagé pour le mal que les autres créatures Me font et, sentant que ces âmes ne Me font aucun mal, mais plutôt du bien, Je M'appuie sur elles.»"
